,hidden_layer,Accuracy,Std
338,"(30, 80, 40)",0.9090909090909091,0.21478842602023457
339,"(30, 80, 50)",0.9575757575757577,0.10285189544531598
340,"(30, 80, 60)",0.9636363636363637,0.11876313904403286
341,"(30, 80, 70)",0.9393939393939394,0.15522725424079628
342,"(30, 80, 80)",0.9696969696969698,0.11876313904403284
343,"(30, 80, 90)",0.8848484848484848,0.2731982465353853
344,"(30, 85, 20)",0.9454545454545454,0.20354976513632322
345,"(30, 85, 30)",0.9454545454545454,0.16882894881435295
346,"(30, 85, 40)",0.9212121212121214,0.17814470856604933
347,"(30, 85, 50)",0.9030303030303031,0.27480688603041536
348,"(30, 85, 60)",0.9212121212121214,0.19544867268602545
349,"(30, 85, 70)",0.9575757575757575,0.10285189544531598
350,"(30, 85, 80)",0.9454545454545454,0.13713586059375465
351,"(30, 85, 90)",0.9333333333333335,0.19694638556693242
352,"(30, 90, 20)",0.9515151515151515,0.12827885144555587
353,"(30, 90, 30)",0.9454545454545454,0.13713586059375463
354,"(30, 90, 40)",0.9575757575757577,0.10285189544531598
355,"(30, 90, 50)",0.9757575757575758,0.06413942572277793
356,"(30, 90, 60)",0.9393939393939394,0.15522725424079634
357,"(30, 90, 70)",0.9272727272727274,0.19241827716833387
358,"(30, 90, 80)",0.9575757575757575,0.10285189544531598
359,"(30, 90, 90)",0.896969696969697,0.24363334839080944
360,"(35, 20, 20)",0.9090909090909091,0.20712736352284924
361,"(35, 20, 30)",0.9272727272727274,0.18382728349215882
362,"(35, 20, 40)",0.9272727272727272,0.19241827716833385
363,"(35, 20, 50)",0.9272727272727274,0.16531129329679828
364,"(35, 20, 60)",0.8606060606060606,0.29789589642289716
365,"(35, 20, 70)",0.9333333333333335,0.13926212476455824
366,"(35, 20, 80)",0.9454545454545454,0.13713586059375465
367,"(35, 20, 90)",0.9212121212121211,0.18699695297626076
368,"(35, 25, 20)",0.8969696969696969,0.21547137981371128
369,"(35, 25, 30)",0.9333333333333335,0.1797866299901979
370,"(35, 25, 40)",0.9030303030303031,0.22284577346485135
371,"(35, 25, 50)",0.896969696969697,0.2299838298304276
372,"(35, 25, 60)",0.9393939393939394,0.16531129329679828
373,"(35, 25, 70)",0.9333333333333335,0.1797866299901979
374,"(35, 25, 80)",0.9212121212121214,0.15896820664974548
375,"(35, 25, 90)",0.9454545454545454,0.17814470856604933
376,"(35, 30, 20)",0.9333333333333335,0.15042028661807094
377,"(35, 30, 30)",0.9333333333333335,0.20498829727621531
378,"(35, 30, 40)",0.9090909090909091,0.3076018797684732
379,"(35, 30, 50)",0.9090909090909093,0.2559843888720349
380,"(35, 30, 60)",0.9090909090909091,0.20712736352284927
